year,sex,address,agegp,death,pop
80,2,22,Y40_44,0,7769.5
80,2,22,Y45_49,2,5743
80,2,22,Y50_54,0,6036.5
80,2,22,Y55_59,1,5371.5
80,2,22,Y60_64,1,4361
80,2,22,Y65_69,2,3140
80,2,22,Y70_74,0,2202.5
80,2,22,Y75_79,1,1481
80,2,22,Y80_84,2,827.5
80,2,22,Y85ABO,1,364.5
80,2,31,Y00_04,0,126138
80,2,31,Y05_09,0,149606
80,2,31,Y10_14,0,154526.5
80,2,31,Y15_19,0,132922.5
80,2,31,Y20_24,0,131147
80,2,31,Y25_29,0,151402.5
80,2,31,Y30_34,1,157487
80,2,31,Y35_39,0,138635
80,2,31,Y40_44,3,92235
80,2,31,Y45_49,4,63725.5
80,2,31,Y50_54,7,56778.5
80,2,31,Y55_59,6,43111
80,2,31,Y60_64,9,35990
80,2,31,Y65_69,5,27965.5
80,2,31,Y70_74,8,18618
80,2,31,Y75_79,10,11975.5
80,2,31,Y80_84,7,5870.5
80,2,31,Y85ABO,1,3340
80,2,32,Y00_04,0,55276.5
80,2,32,Y05_09,0,66339.5
80,2,32,Y10_14,0,69814
80,2,32,Y15_19,1,61065
80,2,32,Y20_24,1,61819.5
80,2,32,Y25_29,0,65311
80,2,32,Y30_34,0,63210
80,2,32,Y35_39,0,56355
80,2,32,Y40_44,1,37878.5
80,2,32,Y45_49,1,26615.5
80,2,32,Y50_54,1,24553.5
80,2,32,Y55_59,0,18955
80,2,32,Y60_64,3,16050
80,2,32,Y65_69,6,12273
80,2,32,Y70_74,8,8208
80,2,32,Y75_79,8,5404
80,2,32,Y80_84,3,3143
80,2,32,Y85ABO,2,2056.5
80,2,33,Y00_04,0,16073.5
80,2,33,Y05_09,0,16102.5
80,2,33,Y10_14,0,16652
80,2,33,Y15_19,0,16187
80,2,33,Y20_24,0,17841
80,2,33,Y25_29,0,17629.5
80,2,33,Y30_34,0,14298
80,2,33,Y35_39,0,12122
80,2,33,Y40_44,0,8743
80,2,33,Y45_49,0,7301
80,2,33,Y50_54,2,8177
80,2,33,Y55_59,1,7378.5
80,2,33,Y60_64,3,6454
80,2,33,Y65_69,1,5026
80,2,33,Y70_74,2,3443
80,2,33,Y75_79,2,2339.5
80,2,33,Y80_84,1,1470
80,2,33,Y85ABO,0,947.5
80,2,34,Y00_04,0,17275.5
80,2,34,Y05_09,0,18376
80,2,34,Y10_14,0,20396
80,2,34,Y15_19,0,20111
80,2,34,Y20_24,0,22619
80,2,34,Y25_29,1,21244.5
80,2,34,Y30_34,1,17785.5
80,2,34,Y35_39,1,15544
80,2,34,Y40_44,0,10945.5
80,2,34,Y45_49,0,9607
80,2,34,Y50_54,0,10686.5
80,2,34,Y55_59,0,9346
80,2,34,Y60_64,1,7645.5
80,2,34,Y65_69,0,5938
80,2,34,Y70_74,2,4291.5
80,2,34,Y75_79,3,3020.5
80,2,34,Y80_84,0,1704
80,2,34,Y85ABO,2,910.5
80,2,35,Y00_04,0,22192.5
80,2,35,Y05_09,0,23011
80,2,35,Y10_14,0,24353
80,2,35,Y15_19,0,23629.5
80,2,35,Y20_24,0,26638.5
80,2,35,Y25_29,0,25045
80,2,35,Y30_34,1,20260
80,2,35,Y35_39,1,17165.5
80,2,35,Y40_44,0,12941
80,2,35,Y45_49,0,11030
80,2,35,Y50_54,3,12307
80,2,35,Y55_59,1,11407.5
80,2,35,Y60_64,1,10430.5
80,2,35,Y65_69,1,7955.5
80,2,35,Y70_74,3,5652.5
80,2,35,Y75_79,2,3957.5
80,2,35,Y80_84,1,2407.5
80,2,35,Y85ABO,1,1478.5
80,2,36,Y00_04,0,52711.5
80,2,36,Y05_09,0,62368.5
80,2,36,Y10_14,0,66680
80,2,36,Y15_19,0,57408.5
80,2,36,Y20_24,0,56416.5
80,2,36,Y25_29,0,60034
80,2,36,Y30_34,1,56087
80,2,36,Y35_39,0,49811
80,2,36,Y40_44,0,34197.5
80,2,36,Y45_49,5,24927
80,2,36,Y50_54,7,24107
80,2,36,Y55_59,3,20869.5
80,2,36,Y60_64,2,17298
80,2,36,Y65_69,5,12805
80,2,36,Y70_74,9,9034
80,2,36,Y75_79,5,6185
80,2,36,Y80_84,3,3335.5
80,2,36,Y85ABO,1,1750.5
80,2,37,Y00_04,0,50816
80,2,37,Y05_09,0,57477.5
80,2,37,Y10_14,0,62382.5
80,2,37,Y15_19,0,55852
80,2,37,Y20_24,0,57116.5
80,2,37,Y25_29,0,55787.5
80,2,37,Y30_34,0,48149
80,2,37,Y35_39,0,42024
80,2,37,Y40_44,1,31337.5
80,2,37,Y45_49,2,24339
80,2,37,Y50_54,4,26928
80,2,37,Y55_59,3,25607
80,2,37,Y60_64,2,21719
80,2,37,Y65_69,4,16691
80,2,37,Y70_74,4,12179.5
80,2,37,Y75_79,8,8369
80,2,37,Y80_84,3,4907.5
80,2,37,Y85ABO,0,2351.5
80,2,38,Y00_04,0,21794
80,2,38,Y05_09,0,22386.5
80,2,38,Y10_14,0,23157.5
80,2,38,Y15_19,0,22901
80,2,38,Y20_24,0,25755.5
80,2,38,Y25_29,0,24698
80,2,38,Y30_34,1,20391.5
80,2,38,Y35_39,0,17441.5
80,2,38,Y40_44,0,13362.5
80,2,38,Y45_49,0,11300.5
80,2,38,Y50_54,0,12444
80,2,38,Y55_59,4,11384.5
80,2,38,Y60_64,3,9888.5
80,2,38,Y65_69,0,7521.5
80,2,38,Y70_74,2,5419
80,2,38,Y75_79,4,3641
80,2,38,Y80_84,2,2176
80,2,38,Y85ABO,0,996
80,2,39,Y00_04,0,27627
80,2,39,Y05_09,0,28279
80,2,39,Y10_14,0,33983
80,2,39,Y15_19,0,33044.5
80,2,39,Y20_24,0,36873
80,2,39,Y25_29,0,31724
80,2,39,Y30_34,0,24014.5
80,2,39,Y35_39,0,22221
80,2,39,Y40_44,0,18344
80,2,39,Y45_49,1,16570.5
80,2,39,Y50_54,4,19289.5
80,2,39,Y55_59,1,18434.5
80,2,39,Y60_64,2,16408.5
80,2,39,Y65_69,5,11972.5
80,2,39,Y70_74,3,9215
80,2,39,Y75_79,0,6417.5
80,2,39,Y80_84,1,3539.5
80,2,39,Y85ABO,0,1575
80,2,40,Y00_04,0,20823
80,2,40,Y05_09,0,19364.5
80,2,40,Y10_14,0,22068
80,2,40,Y15_19,0,23181
80,2,40,Y20_24,1,27354
80,2,40,Y25_29,1,25050
80,2,40,Y30_34,0,18372.5
80,2,40,Y35_39,2,15657
80,2,40,Y40_44,0,13021.5
80,2,40,Y45_49,0,11713.5
80,2,40,Y50_54,0,14481.5
80,2,40,Y55_59,0,14463.5
80,2,40,Y60_64,0,12715.5
80,2,40,Y65_69,0,9060.5
80,2,40,Y70_74,7,6558.5
80,2,40,Y75_79,4,4731
80,2,40,Y80_84,0,2788
80,2,40,Y85ABO,0,1228
80,2,41,Y00_04,0,37742
80,2,41,Y05_09,0,40944.5
80,2,41,Y10_14,0,45811.5
80,2,41,Y15_19,0,41586
80,2,41,Y20_24,0,46097.5
80,2,41,Y25_29,0,47779
80,2,41,Y30_34,0,41579.5
80,2,41,Y35_39,0,35324.5
80,2,41,Y40_44,1,26545.5
80,2,41,Y45_49,0,20587
80,2,41,Y50_54,1,23642.5
80,2,41,Y55_59,5,23814
80,2,41,Y60_64,3,20637.5
80,2,41,Y65_69,4,14945
80,2,41,Y70_74,2,10619.5
80,2,41,Y75_79,5,7936.5
80,2,41,Y80_84,2,4657.5
80,2,41,Y85ABO,0,2061
80,2,42,Y00_04,0,41930.5
80,2,42,Y05_09,0,46161.5
80,2,42,Y10_14,0,53361.5
80,2,42,Y15_19,0,52367.5
80,2,42,Y20_24,1,53407
80,2,42,Y25_29,0,51561.5
80,2,42,Y30_34,1,47881.5
80,2,42,Y35_39,2,43681
80,2,42,Y40_44,0,32502.5
80,2,42,Y45_49,1,23728.5
80,2,42,Y50_54,2,23381
80,2,42,Y55_59,2,19573
80,2,42,Y60_64,4,16268.5
80,2,42,Y65_69,4,12741
80,2,42,Y70_74,2,8591.5
80,2,42,Y75_79,4,5774.5
80,2,42,Y80_84,1,2939.5
80,2,42,Y85ABO,0,1293
80,2,43,Y00_04,0,32507.5
80,2,43,Y05_09,0,35331
80,2,43,Y10_14,0,41536
80,2,43,Y15_19,0,39061
80,2,43,Y20_24,1,43146
80,2,43,Y25_29,1,40496
80,2,43,Y30_34,1,34818
80,2,43,Y35_39,1,31183.5
80,2,43,Y40_44,1,23889.5
80,2,43,Y45_49,0,18697.5
80,2,43,Y50_54,1,19938.5
80,2,43,Y55_59,3,18429.5
80,2,43,Y60_64,5,15999
80,2,43,Y65_69,1,12355.5
80,2,43,Y70_74,0,8863.5
80,2,43,Y75_79,3,5634
80,2,43,Y80_84,0,2687
80,2,43,Y85ABO,0,1119.5
80,2,44,Y00_04,0,3042
80,2,44,Y05_09,0,3476.5
80,2,44,Y10_14,0,4193
80,2,44,Y15_19,0,4566.5
80,2,44,Y20_24,0,4862
80,2,44,Y25_29,0,3792.5
80,2,44,Y30_34,0,3153
80,2,44,Y35_39,0,2838.5
80,2,44,Y40_44,0,2337.5
80,2,44,Y45_49,0,1845.5
80,2,44,Y50_54,0,2013
80,2,44,Y55_59,0,2302.5
80,2,44,Y60_64,0,1993.5
80,2,44,Y65_69,0,1655
80,2,44,Y70_74,0,1237.5
80,2,44,Y75_79,0,853
80,2,44,Y80_84,0,562
80,2,44,Y85ABO,0,350.5
80,2,45,Y00_04,0,12277.5
80,2,45,Y05_09,0,13695
80,2,45,Y10_14,0,15755
80,2,45,Y15_19,0,16111.5
80,2,45,Y20_24,0,16543
80,2,45,Y25_29,1,14798.5
80,2,45,Y30_34,0,13324
80,2,45,Y35_39,0,12150
80,2,45,Y40_44,0,9517
80,2,45,Y45_49,0,7508.5
80,2,45,Y50_54,0,7612.5
80,2,45,Y55_59,1,6723
80,2,45,Y60_64,0,5721
80,2,45,Y65_69,0,4386.5
80,2,45,Y70_74,0,2819
80,2,45,Y75_79,1,1960
80,2,45,Y80_84,0,1123
80,2,45,Y85ABO,0,562.5
80,2,46,Y00_04,0,8226.5
80,2,46,Y05_09,0,9544.5
80,2,46,Y10_14,0,11039.5
80,2,46,Y15_19,0,12182.5
80,2,46,Y20_24,0,12716.5
80,2,46,Y25_29,0,10194
80,2,46,Y30_34,0,8486
80,2,46,Y35_39,0,7979
80,2,46,Y40_44,0,6436.5
80,2,46,Y45_49,1,5117.5
80,2,46,Y50_54,1,5576.5
80,2,46,Y55_59,0,5122
80,2,46,Y60_64,0,4476
80,2,46,Y65_69,2,3416
80,2,46,Y70_74,2,2321
80,2,46,Y75_79,0,1459
80,2,46,Y80_84,0,790
80,2,46,Y85ABO,0,391.5
81,2,01,Y00_04,0,90670
81,2,01,Y05_09,0,102654.5
81,2,01,Y10_14,0,118142
81,2,01,Y15_19,1,106848.5
81,2,01,Y20_24,0,109658.5
81,2,01,Y25_29,1,127668.5
81,2,01,Y30_34,2,141835
81,2,01,Y35_39,1,138810
81,2,01,Y40_44,5,110173.5
81,2,01,Y45_49,5,67194
81,2,01,Y50_54,7,59740.5
81,2,01,Y55_59,5,46792
81,2,01,Y60_64,7,39955
81,2,01,Y65_69,11,33058
81,2,01,Y70_74,13,23194.5
81,2,01,Y75_79,7,14933
81,2,01,Y80_84,9,7715.5
81,2,01,Y85ABO,5,4754.5
81,2,02,Y00_04,0,47706.5
81,2,02,Y05_09,0,57180
81,2,02,Y10_14,0,70948.5
81,2,02,Y15_19,0,65301
81,2,02,Y20_24,0,60937.5
81,2,02,Y25_29,0,63668.5
81,2,02,Y30_34,0,67862
81,2,02,Y35_39,3,67778.5
81,2,02,Y40_44,0,53553.5
81,2,02,Y45_49,4,30954.5
81,2,02,Y50_54,2,28938.5
81,2,02,Y55_59,3,22087.5
81,2,02,Y60_64,2,17090
81,2,02,Y65_69,1,13041.5
81,2,02,Y70_74,2,8554
81,2,02,Y75_79,1,5188
81,2,02,Y80_84,1,2677
81,2,02,Y85ABO,0,1209
81,2,11,Y00_04,0,12672.5
81,2,11,Y05_09,0,13142.5
81,2,11,Y10_14,0,15774
81,2,11,Y15_19,0,15586.5
81,2,11,Y20_24,0,16655.5
81,2,11,Y25_29,0,16862.5
81,2,11,Y30_34,0,16376.5
81,2,11,Y35_39,0,14980.5
81,2,11,Y40_44,1,11583
81,2,11,Y45_49,1,6971
81,2,11,Y50_54,0,8041
81,2,11,Y55_59,1,6600.5
81,2,11,Y60_64,1,5701
81,2,11,Y65_69,4,4512.5
81,2,11,Y70_74,1,3047
81,2,11,Y75_79,2,1920.5
81,2,11,Y80_84,2,1092.5
81,2,11,Y85ABO,0,654
81,2,12,Y00_04,0,13094.5
81,2,12,Y05_09,0,13634
81,2,12,Y10_14,0,15571
81,2,12,Y15_19,0,13781
81,2,12,Y20_24,0,14198
81,2,12,Y25_29,0,15519
81,2,12,Y30_34,1,15315.5
81,2,12,Y35_39,0,13775.5
81,2,12,Y40_44,1,10389
81,2,12,Y45_49,0,6884.5
81,2,12,Y50_54,0,6887.5
81,2,12,Y55_59,1,5642.5
81,2,12,Y60_64,4,5053
81,2,12,Y65_69,3,4009.5
81,2,12,Y70_74,2,2670
81,2,12,Y75_79,1,1683.5
81,2,12,Y80_84,0,882.5
81,2,12,Y85ABO,0,570.5
81,2,17,Y00_04,0,30524
81,2,17,Y05_09,0,36092
81,2,17,Y10_14,0,40639.5
81,2,17,Y15_19,0,33565
81,2,17,Y20_24,0,32248
81,2,17,Y25_29,0,37604.5
81,2,17,Y30_34,0,40803
81,2,17,Y35_39,0,37339
81,2,17,Y40_44,0,27930.5
81,2,17,Y45_49,1,16284.5
81,2,17,Y50_54,1,15329.5
81,2,17,Y55_59,3,11877
81,2,17,Y60_64,4,10077
81,2,17,Y65_69,1,7805.5
81,2,17,Y70_74,4,5222
81,2,17,Y75_79,2,3347.5
81,2,17,Y80_84,1,1816
81,2,17,Y85ABO,2,912.5
81,2,21,Y00_04,0,24834
81,2,21,Y05_09,0,29842.5
81,2,21,Y10_14,0,35008
81,2,21,Y15_19,0,30602.5
81,2,21,Y20_24,0,29317
81,2,21,Y25_29,0,32760
81,2,21,Y30_34,0,34149
81,2,21,Y35_39,2,30574
81,2,21,Y40_44,0,23536
81,2,21,Y45_49,1,14410
81,2,21,Y50_54,3,14277
81,2,21,Y55_59,1,12254
81,2,21,Y60_64,0,9699.5
81,2,21,Y65_69,1,7482
81,2,21,Y70_74,2,5252
81,2,21,Y75_79,2,3407.5
81,2,21,Y80_84,1,1838.5
81,2,21,Y85ABO,1,842.5
81,2,22,Y00_04,0,8466.5
81,2,22,Y05_09,0,10664.5
81,2,22,Y10_14,0,12940.5
81,2,22,Y15_19,0,11595
81,2,22,Y20_24,0,11422.5
81,2,22,Y25_29,0,11715.5
81,2,22,Y30_34,1,11245.5
81,2,22,Y35_39,0,10333
81,2,22,Y40_44,0,8600
81,2,22,Y45_49,1,5642
81,2,22,Y50_54,2,6036
81,2,22,Y55_59,0,5428
81,2,22,Y60_64,1,4508
81,2,22,Y65_69,2,3224
81,2,22,Y70_74,0,2320
81,2,22,Y75_79,1,1476.5
81,2,22,Y80_84,1,890
81,2,22,Y85ABO,1,403.5
81,2,31,Y00_04,0,126709
81,2,31,Y05_09,0,143330.5
81,2,31,Y10_14,0,156444.5
81,2,31,Y15_19,1,137985.5
81,2,31,Y20_24,1,132152
81,2,31,Y25_29,0,149997.5
81,2,31,Y30_34,0,159617.5
81,2,31,Y35_39,0,143405.5
81,2,31,Y40_44,1,104402.5
81,2,31,Y45_49,1,64950
81,2,31,Y50_54,5,59046.5
81,2,31,Y55_59,9,45498.5
81,2,31,Y60_64,7,36682.5
81,2,31,Y65_69,10,29286
81,2,31,Y70_74,6,19973.5
81,2,31,Y75_79,13,12558
81,2,31,Y80_84,8,6278
81,2,31,Y85ABO,8,3608.5
81,2,32,Y00_04,0,57267
81,2,32,Y05_09,0,63185.5
81,2,32,Y10_14,0,70945.5
81,2,32,Y15_19,0,62172
81,2,32,Y20_24,0,62136
81,2,32,Y25_29,1,65659
81,2,32,Y30_34,0,65032.5
81,2,32,Y35_39,1,58392.5
81,2,32,Y40_44,0,43001
81,2,32,Y45_49,1,26998.5
81,2,32,Y50_54,2,25671.5
81,2,32,Y55_59,4,19934
81,2,32,Y60_64,1,16497
81,2,32,Y65_69,7,12924.5
81,2,32,Y70_74,3,8804.5
81,2,32,Y75_79,4,5702
81,2,32,Y80_84,2,3309.5
81,2,32,Y85ABO,0,2177
81,2,33,Y00_04,0,16529.5
81,2,33,Y05_09,0,15514
81,2,33,Y10_14,0,16820.5
81,2,33,Y15_19,0,16052.5
81,2,33,Y20_24,0,17708.5
81,2,33,Y25_29,0,17758
81,2,33,Y30_34,0,14996.5
81,2,33,Y35_39,0,12501
81,2,33,Y40_44,0,9585
81,2,33,Y45_49,0,7082.5
81,2,33,Y50_54,1,8217.5
81,2,33,Y55_59,0,7543.5
81,2,33,Y60_64,1,6609
81,2,33,Y65_69,1,5251
81,2,33,Y70_74,4,3608
81,2,33,Y75_79,1,2444.5
81,2,33,Y80_84,1,1531
81,2,33,Y85ABO,1,1010
81,2,34,Y00_04,0,17594
81,2,34,Y05_09,0,17393
81,2,34,Y10_14,0,20347
81,2,34,Y15_19,0,20063
81,2,34,Y20_24,0,22159
81,2,34,Y25_29,0,21151
81,2,34,Y30_34,0,18225.5
81,2,34,Y35_39,1,15888
81,2,34,Y40_44,0,12149
81,2,34,Y45_49,1,9100.5
81,2,34,Y50_54,0,10757.5
81,2,34,Y55_59,2,9604
81,2,34,Y60_64,4,7959
81,2,34,Y65_69,2,6165
81,2,34,Y70_74,2,4525.5
81,2,34,Y75_79,2,3105
81,2,34,Y80_84,5,1812
81,2,34,Y85ABO,1,943
81,2,35,Y00_04,0,22418.5
81,2,35,Y05_09,0,21842
81,2,35,Y10_14,0,24431.5
81,2,35,Y15_19,0,23488.5
81,2,35,Y20_24,0,25952
81,2,35,Y25_29,0,24691.5
81,2,35,Y30_34,3,20907.5
81,2,35,Y35_39,2,17566
81,2,35,Y40_44,1,14213.5
81,2,35,Y45_49,0,10655
81,2,35,Y50_54,0,12374.5
81,2,35,Y55_59,2,11441.5
81,2,35,Y60_64,3,10708.5
81,2,35,Y65_69,1,8271.5
81,2,35,Y70_74,6,5989.5
81,2,35,Y75_79,1,4080.5
81,2,35,Y80_84,1,2472
81,2,35,Y85ABO,0,1560.5
81,2,36,Y00_04,0,53198.5
81,2,36,Y05_09,0,59788
81,2,36,Y10_14,0,67670.5
81,2,36,Y15_19,0,59870.5
81,2,36,Y20_24,0,56745.5
81,2,36,Y25_29,0,60610.5
81,2,36,Y30_34,1,57927.5
81,2,36,Y35_39,1,51729
81,2,36,Y40_44,0,38506.5
81,2,36,Y45_49,0,25524.5
81,2,36,Y50_54,1,24929
81,2,36,Y55_59,4,21469
81,2,36,Y60_64,3,18076
81,2,36,Y65_69,2,13402.5
81,2,36,Y70_74,2,9571
81,2,36,Y75_79,6,6443
81,2,36,Y80_84,2,3465.5
81,2,36,Y85ABO,1,1864.5
81,2,37,Y00_04,0,50209
81,2,37,Y05_09,0,54337
81,2,37,Y10_14,0,62334.5
81,2,37,Y15_19,0,57338
81,2,37,Y20_24,0,56249.5
81,2,37,Y25_29,0,55263.5
81,2,37,Y30_34,0,49195.5
81,2,37,Y35_39,0,42847.5
81,2,37,Y40_44,0,34620
81,2,37,Y45_49,3,23850
81,2,37,Y50_54,0,26858
81,2,37,Y55_59,2,25928
81,2,37,Y60_64,6,22589
81,2,37,Y65_69,5,17380.5
81,2,37,Y70_74,6,12943
81,2,37,Y75_79,6,8531
81,2,37,Y80_84,4,5234
81,2,37,Y85ABO,1,2542.5
81,2,38,Y00_04,0,21666
81,2,38,Y05_09,0,21202
81,2,38,Y10_14,0,23319.5
81,2,38,Y15_19,0,22584.5
81,2,38,Y20_24,0,24950
81,2,38,Y25_29,1,24374
81,2,38,Y30_34,0,21009.5
81,2,38,Y35_39,0,17966
81,2,38,Y40_44,0,14757
81,2,38,Y45_49,1,11005.5
81,2,38,Y50_54,1,12539.5
81,2,38,Y55_59,5,11627
81,2,38,Y60_64,2,10310
81,2,38,Y65_69,4,7828
81,2,38,Y70_74,5,5780.5
81,2,38,Y75_79,2,3754.5
81,2,38,Y80_84,2,2292.5
81,2,38,Y85ABO,1,1081
81,2,39,Y00_04,0,27053.5
81,2,39,Y05_09,0,26527.5
81,2,39,Y10_14,0,33249.5
81,2,39,Y15_19,0,33273.5
81,2,39,Y20_24,0,35647
81,2,39,Y25_29,0,31881.5
81,2,39,Y30_34,0,24483.5
81,2,39,Y35_39,0,22277.5
81,2,39,Y40_44,1,19613
81,2,39,Y45_49,0,16173
81,2,39,Y50_54,1,19179
81,2,39,Y55_59,2,18456.5
81,2,39,Y60_64,2,16973
81,2,39,Y65_69,4,12491.5
81,2,39,Y70_74,3,9719
81,2,39,Y75_79,5,6504
81,2,39,Y80_84,1,3834.5
81,2,39,Y85ABO,1,1704
81,2,40,Y00_04,0,20955
81,2,40,Y05_09,0,18376.5
81,2,40,Y10_14,0,21662.5
81,2,40,Y15_19,0,23100
81,2,40,Y20_24,0,26474.5
81,2,40,Y25_29,0,25249.5
81,2,40,Y30_34,0,19139
81,2,40,Y35_39,0,15896
81,2,40,Y40_44,0,14144.5
81,2,40,Y45_49,0,11187
81,2,40,Y50_54,1,14311.5
81,2,40,Y55_59,2,14483
81,2,40,Y60_64,3,13131.5
81,2,40,Y65_69,4,9405
81,2,40,Y70_74,2,6932
81,2,40,Y75_79,1,4740.5
81,2,40,Y80_84,1,3029
81,2,40,Y85ABO,0,1304
81,2,41,Y00_04,0,37771
81,2,41,Y05_09,0,38890
81,2,41,Y10_14,1,45667
81,2,41,Y15_19,0,42534
81,2,41,Y20_24,0,44794.5
81,2,41,Y25_29,1,47481.5
81,2,41,Y30_34,2,43070.5
81,2,41,Y35_39,0,36486
81,2,41,Y40_44,2,29540
81,2,41,Y45_49,0,20189.5
81,2,41,Y50_54,3,23442.5
81,2,41,Y55_59,1,24017
81,2,41,Y60_64,4,21414
81,2,41,Y65_69,5,15461.5
81,2,41,Y70_74,6,11388
81,2,41,Y75_79,4,7813
81,2,41,Y80_84,2,5077
81,2,41,Y85ABO,3,2200
81,2,42,Y00_04,0,42531.5
81,2,42,Y05_09,0,43642.5
81,2,42,Y10_14,0,52338.5
81,2,42,Y15_19,0,53179.5
81,2,42,Y20_24,0,53361.5
81,2,42,Y25_29,0,51490.5
81,2,42,Y30_34,1,48816
81,2,42,Y35_39,2,44325
81,2,42,Y40_44,2,36389.5
81,2,42,Y45_49,0,23708.5
81,2,42,Y50_54,1,23998.5
81,2,42,Y55_59,5,20332
81,2,42,Y60_64,5,16868.5
81,2,42,Y65_69,4,13048
81,2,42,Y70_74,8,9321
81,2,42,Y75_79,3,5778.5
81,2,42,Y80_84,3,3212
81,2,42,Y85ABO,0,1414
81,2,43,Y00_04,0,32584.5
81,2,43,Y05_09,0,33300.5
81,2,43,Y10_14,0,40879.5
81,2,43,Y15_19,0,39356
81,2,43,Y20_24,0,41998
81,2,43,Y25_29,0,40230.5
81,2,43,Y30_34,1,35568
81,2,43,Y35_39,0,31860
81,2,43,Y40_44,1,26330
81,2,43,Y45_49,0,18469.5
81,2,43,Y50_54,2,20105
81,2,43,Y55_59,1,18730.5
81,2,43,Y60_64,0,16589.5
81,2,43,Y65_69,3,12570
81,2,43,Y70_74,6,9421
81,2,43,Y75_79,5,5740
81,2,43,Y80_84,1,2950
81,2,43,Y85ABO,1,1185
81,2,44,Y00_04,0,3033
81,2,44,Y05_09,0,3220.5
81,2,44,Y10_14,0,4064
81,2,44,Y15_19,0,4457
81,2,44,Y20_24,0,4649
81,2,44,Y25_29,0,3742.5
81,2,44,Y30_34,0,3226.5
81,2,44,Y35_39,0,2816.5
81,2,44,Y40_44,0,2491.5
81,2,44,Y45_49,0,1852
81,2,44,Y50_54,0,1969
81,2,44,Y55_59,0,2260
81,2,44,Y60_64,0,2082.5
81,2,44,Y65_69,0,1698.5
81,2,44,Y70_74,0,1348
81,2,44,Y75_79,0,872
81,2,44,Y80_84,0,590
81,2,44,Y85ABO,0,335
81,2,45,Y00_04,0,12453.5
81,2,45,Y05_09,0,12829.5
81,2,45,Y10_14,0,15464.5
81,2,45,Y15_19,0,16022
81,2,45,Y20_24,0,16439.5
81,2,45,Y25_29,1,14575
81,2,45,Y30_34,0,13698.5
81,2,45,Y35_39,0,12379.5
81,2,45,Y40_44,0,10405.5
81,2,45,Y45_49,1,7480.5
81,2,45,Y50_54,0,7702.5
81,2,45,Y55_59,2,6901
81,2,45,Y60_64,2,5824
81,2,45,Y65_69,3,4548.5
81,2,45,Y70_74,0,2973.5
81,2,45,Y75_79,0,1984
81,2,45,Y80_84,4,1218
81,2,45,Y85ABO,0,621
81,2,46,Y00_04,0,8436
81,2,46,Y05_09,0,8830
81,2,46,Y10_14,0,10742.5
81,2,46,Y15_19,0,11806.5
81,2,46,Y20_24,0,12502
81,2,46,Y25_29,0,10255.5
81,2,46,Y30_34,0,8562
81,2,46,Y35_39,0,7963.5
81,2,46,Y40_44,0,6952.5
81,2,46,Y45_49,1,5130.5
81,2,46,Y50_54,2,5571
81,2,46,Y55_59,1,5170
81,2,46,Y60_64,0,4596.5
81,2,46,Y65_69,2,3560.5
81,2,46,Y70_74,0,2463.5
81,2,46,Y75_79,0,1522
81,2,46,Y80_84,1,813.5
81,2,46,Y85ABO,1,422.5
82,2,01,Y00_04,0,86133.5
82,2,01,Y05_09,0,96691
82,2,01,Y10_14,0,116814.5
82,2,01,Y15_19,0,106527.5
82,2,01,Y20_24,1,106100.5
82,2,01,Y25_29,0,121483
82,2,01,Y30_34,2,138748
82,2,01,Y35_39,1,138173.5
82,2,01,Y40_44,6,116889
82,2,01,Y45_49,8,68748
82,2,01,Y50_54,7,59879
82,2,01,Y55_59,8,47318.5
82,2,01,Y60_64,11,39966.5
82,2,01,Y65_69,10,33749.5
82,2,01,Y70_74,9,24280.5
82,2,01,Y75_79,14,15128
82,2,01,Y80_84,9,8404.5
82,2,01,Y85ABO,6,5064
82,2,02,Y00_04,0,47351.5
82,2,02,Y05_09,0,54229.5
82,2,02,Y10_14,0,69858
82,2,02,Y15_19,0,66253.5
82,2,02,Y20_24,0,60772.5
82,2,02,Y25_29,1,62290.5
82,2,02,Y30_34,2,67023
82,2,02,Y35_39,2,67454
82,2,02,Y40_44,1,57359.5
82,2,02,Y45_49,2,32859.5
82,2,02,Y50_54,2,29479
82,2,02,Y55_59,2,23152.5
82,2,02,Y60_64,9,17604.5
82,2,02,Y65_69,3,13449.5
82,2,02,Y70_74,0,9109
82,2,02,Y75_79,3,5301
82,2,02,Y80_84,0,2951.5
82,2,02,Y85ABO,0,1314
82,2,11,Y00_04,0,12822
82,2,11,Y05_09,0,12876
82,2,11,Y10_14,0,15664
82,2,11,Y15_19,1,15612.5
82,2,11,Y20_24,0,16411.5
82,2,11,Y25_29,0,16784.5
82,2,11,Y30_34,0,16550
82,2,11,Y35_39,0,15197
82,2,11,Y40_44,0,12627.5
82,2,11,Y45_49,1,7244
82,2,11,Y50_54,1,8013
82,2,11,Y55_59,0,6881.5
82,2,11,Y60_64,1,5769
82,2,11,Y65_69,3,4678
82,2,11,Y70_74,0,3208
82,2,11,Y75_79,3,2000.5
82,2,11,Y80_84,0,1142
82,2,11,Y85ABO,0,681
82,2,12,Y00_04,0,12938
82,2,12,Y05_09,0,13235.5
82,2,12,Y10_14,0,15400
82,2,12,Y15_19,0,13888
82,2,12,Y20_24,0,13993
82,2,12,Y25_29,0,15274
82,2,12,Y30_34,0,15687
82,2,12,Y35_39,0,14053
82,2,12,Y40_44,0,11252.5
82,2,12,Y45_49,1,7062
